arch_config,gpu latency,flops,params,top1
"{'wid': None, 'ks': [5, 7, 3, 3, 3, 7, 7, 3, 7, 5, 3, 5, 7, 5, 7, 3, 3, 7, 5, 3], 'e': [3, 4, 4, 4, 3, 3, 6, 4, 6, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6], 'd': [4, 4, 2, 2, 2], 'r': [176]}",23.7517,237451648,5552760,75.72916667
"{'wid': None, 'ks': [7, 7, 3, 5, 3, 5, 5, 3, 5, 5, 7, 7, 3, 3, 7, 7, 3, 7, 7, 5], 'e': [3, 6, 3, 6, 4, 3, 4, 3, 3, 4, 4, 6, 4, 6, 3, 3, 4, 4, 6, 3], 'd': [4, 4, 2, 2, 2], 'r': [192]}",28.902,297474688,5526216,77.39583333
"{'wid': None, 'ks': [5, 7, 7, 5, 7, 7, 5, 7, 5, 3, 3, 7, 3, 3, 5, 5, 3, 7, 3, 5], 'e': [4, 4, 3, 3, 6, 3, 6, 3, 6, 4, 6, 3, 3, 4, 4, 4, 4, 4, 6, 4], 'd': [4, 4, 2, 2, 2], 'r': [208]}",35.5399,342685184,5275800,78.125
"{'wid': None, 'ks': [5, 3, 3, 3, 7, 5, 3, 5, 3, 7, 5, 3, 3, 3, 7, 3, 5, 7, 5, 7], 'e': [3, 4, 3, 3, 4, 6, 4, 4, 3, 6, 3, 6, 3, 3, 4, 4, 3, 3, 6, 4], 'd': [4, 4, 2, 2, 2], 'r': [224]}",32.2671,323493312,4877248,76.875
"{'wid': None, 'ks': [5, 7, 7, 5, 7, 3, 7, 3, 7, 7, 3, 5, 7, 5, 7, 5, 7, 7, 5, 3], 'e': [4, 4, 3, 3, 6, 3, 3, 6, 4, 6, 6, 6, 4, 4, 3, 6, 3, 4, 6, 6], 'd': [4, 4, 2, 2, 3], 'r': [160]}",22.6852,216244448,6443616,75
"{'wid': None, 'ks': [5, 7, 3, 7, 5, 3, 5, 7, 7, 5, 7, 5, 5, 3, 5, 7, 3, 7, 5, 3], 'e': [4, 6, 3, 6, 6, 4, 6, 3, 4, 3, 6, 3, 4, 4, 3, 4, 3, 3, 4, 4], 'd': [4, 4, 2, 2, 3], 'r': [176]}",28.0432,280477408,5620408,75.52083333
"{'wid': None, 'ks': [3, 3, 7, 3, 7, 3, 3, 3, 5, 7, 3, 5, 7, 7, 7, 5, 5, 3, 3, 7], 'e': [3, 6, 4, 6, 6, 3, 4, 4, 6, 6, 3, 4, 4, 3, 3, 4, 3, 3, 4, 3], 'd': [4, 4, 2, 2, 3], 'r': [192]}",27.965,300324576,5554232,76.66666667
"{'wid': None, 'ks': [5, 3, 5, 3, 7, 7, 5, 7, 3, 3, 3, 7, 7, 3, 3, 7, 5, 5, 3, 7], 'e': [4, 3, 6, 3, 3, 4, 6, 3, 6, 3, 6, 4, 6, 6, 4, 4, 3, 3, 4, 3], 'd': [4, 4, 2, 2, 3], 'r': [208]}",34.1663,356152800,5995192,78.125
"{'wid': None, 'ks': [5, 5, 7, 3, 5, 7, 7, 7, 3, 5, 5, 3, 3, 5, 5, 3, 3, 3, 3, 7], 'e': [6, 6, 4, 4, 4, 3, 6, 6, 6, 4, 4, 3, 6, 6, 4, 6, 3, 3, 3, 4], 'd': [4, 4, 2, 2, 3], 'r': [224]}",45.881,477478432,5853112,77.8125
"{'wid': None, 'ks': [7, 7, 5, 5, 5, 7, 7, 3, 3, 5, 7, 5, 3, 7, 5, 5, 5, 3, 7, 5], 'e': [6, 4, 3, 3, 4, 4, 3, 3, 6, 6, 3, 3, 6, 4, 3, 3, 3, 6, 4, 6], 'd': [4, 4, 2, 2, 4], 'r': [160]}",24.0655,238782880,7644632,75.10416667
"{'wid': None, 'ks': [7, 7, 7, 3, 7, 3, 3, 7, 3, 7, 5, 3, 5, 3, 5, 5, 5, 5, 3, 3], 'e': [3, 4, 6, 6, 4, 4, 4, 4, 4, 4, 6, 4, 6, 3, 6, 3, 4, 3, 4, 4], 'd': [4, 4, 2, 2, 4], 'r': [176]}",27.6087,285675296,6338288,75.20833333
"{'wid': None, 'ks': [7, 5, 7, 5, 5, 3, 3, 5, 5, 7, 5, 7, 7, 7, 3, 5, 7, 7, 3, 3], 'e': [4, 4, 6, 3, 6, 3, 6, 4, 6, 4, 6, 3, 6, 4, 6, 4, 4, 6, 3, 3], 'd': [4, 4, 2, 2, 4], 'r': [192]}",33.6931,347283328,6886312,78.33333333
"{'wid': None, 'ks': [5, 7, 3, 7, 5, 3, 7, 3, 7, 7, 5, 7, 3, 3, 5, 3, 3, 5, 5, 7], 'e': [4, 3, 6, 4, 6, 6, 3, 3, 6, 3, 3, 3, 4, 4, 4, 6, 4, 3, 3, 3], 'd': [4, 4, 2, 2, 4], 'r': [208]}",35.2727,370370240,5917920,76.97916667
"{'wid': None, 'ks': [3, 5, 3, 5, 5, 5, 7, 7, 7, 3, 5, 3, 3, 5, 7, 3, 7, 5, 3, 7], 'e': [4, 6, 3, 3, 6, 4, 6, 4, 6, 6, 3, 6, 4, 3, 3, 4, 6, 4, 4, 6], 'd': [4, 4, 2, 2, 4], 'r': [224]}",42.3321,450309632,7374648,78.4375
"{'wid': None, 'ks': [3, 3, 5, 3, 7, 5, 7, 7, 5, 5, 5, 3, 3, 5, 3, 5, 7, 5, 3, 5], 'e': [3, 4, 3, 3, 3, 4, 3, 3, 6, 6, 3, 3, 4, 4, 3, 6, 6, 6, 6, 6], 'd': [4, 4, 2, 3, 2], 'r': [160]}",19.7009,195842320,6343384,76.25
"{'wid': None, 'ks': [7, 7, 7, 7, 3, 3, 7, 7, 7, 3, 5, 5, 3, 7, 5, 5, 5, 5, 5, 5], 'e': [6, 6, 3, 6, 6, 3, 4, 3, 3, 6, 3, 4, 4, 4, 3, 6, 4, 4, 3, 3], 'd': [4, 4, 2, 3, 2], 'r': [176]}",31.6822,317052704,5554656,76.14583333
"{'wid': None, 'ks': [3, 7, 3, 7, 3, 3, 7, 5, 5, 7, 5, 7, 5, 7, 5, 5, 7, 5, 3, 5], 'e': [3, 6, 6, 3, 6, 6, 3, 6, 3, 4, 4, 6, 6, 4, 6, 6, 4, 6, 6, 6], 'd': [4, 4, 2, 3, 2], 'r': [192]}",33.6794,359608192,6652504,78.85416667
"{'wid': None, 'ks': [3, 5, 7, 7, 3, 3, 7, 3, 7, 7, 7, 5, 3, 3, 3, 7, 5, 5, 3, 7], 'e': [6, 3, 4, 4, 3, 3, 6, 4, 6, 6, 6, 4, 3, 6, 3, 6, 6, 6, 6, 3], 'd': [4, 4, 2, 3, 2], 'r': [208]}",38.7061,410254528,6605872,79.6875
"{'wid': None, 'ks': [7, 3, 5, 5, 3, 3, 3, 5, 3, 7, 5, 5, 3, 5, 3, 5, 5, 3, 5, 7], 'e': [6, 4, 3, 4, 3, 4, 6, 3, 3, 3, 6, 4, 4, 3, 6, 6, 4, 6, 6, 4], 'd': [4, 4, 2, 3, 2], 'r': [224]}",39.4782,423729664,6244592,79.0625
"{'wid': None, 'ks': [7, 7, 7, 3, 5, 3, 7, 7, 7, 3, 7, 5, 3, 7, 7, 3, 7, 7, 5, 3], 'e': [3, 4, 4, 4, 4, 3, 3, 3, 3, 6, 6, 3, 3, 6, 6, 3, 3, 6, 4, 6], 'd': [4, 4, 2, 3, 3], 'r': [160]}",24.0865,238614944,7190712,74.58333333
"{'wid': None, 'ks': [3, 5, 7, 3, 7, 5, 5, 5, 7, 3, 5, 5, 5, 5, 5, 5, 5, 7, 3, 5], 'e': [3, 4, 4, 6, 3, 3, 6, 4, 6, 3, 3, 3, 4, 3, 4, 3, 4, 4, 6, 6], 'd': [4, 4, 2, 3, 3], 'r': [176]}",26.6605,273569088,6656336,76.25
"{'wid': None, 'ks': [7, 3, 5, 5, 7, 7, 7, 7, 3, 7, 3, 3, 3, 3, 7, 3, 5, 7, 5, 5], 'e': [4, 6, 4, 6, 4, 6, 6, 4, 3, 3, 3, 6, 3, 4, 3, 6, 3, 4, 3, 3], 'd': [4, 4, 2, 3, 3], 'r': [192]}",32.9354,341911264,5825928,76.97916667
"{'wid': None, 'ks': [7, 5, 5, 5, 3, 3, 7, 7, 5, 7, 3, 5, 7, 7, 5, 5, 5, 5, 5, 3], 'e': [3, 6, 4, 4, 6, 3, 3, 3, 6, 6, 4, 3, 4, 6, 6, 4, 3, 6, 3, 6], 'd': [4, 4, 2, 3, 3], 'r': [208]}",41.0233,426675808,7056960,78.125
"{'wid': None, 'ks': [5, 5, 7, 3, 7, 7, 3, 3, 5, 5, 3, 5, 3, 3, 7, 5, 5, 7, 3, 5], 'e': [6, 4, 3, 6, 6, 6, 3, 3, 3, 4, 3, 3, 6, 4, 6, 4, 3, 4, 3, 4], 'd': [4, 4, 2, 3, 3], 'r': [224]}",44.7823,482872480,6353120,79.0625
"{'wid': None, 'ks': [3, 7, 3, 7, 3, 7, 3, 3, 5, 5, 3, 5, 5, 3, 3, 5, 5, 5, 3, 3], 'e': [3, 3, 6, 3, 6, 4, 3, 4, 6, 6, 3, 3, 6, 4, 4, 3, 6, 6, 3, 4], 'd': [4, 4, 2, 3, 4], 'r': [160]}",22.6552,239819120,7597992,75.72916667
"{'wid': None, 'ks': [7, 5, 5, 5, 3, 5, 7, 7, 5, 7, 5, 3, 3, 7, 7, 7, 7, 3, 3, 7], 'e': [4, 6, 4, 4, 6, 3, 6, 6, 3, 4, 6, 3, 4, 6, 3, 4, 6, 6, 3, 4], 'd': [4, 4, 2, 3, 4], 'r': [176]}",31.8808,332949280,7734184,77.70833333
"{'wid': None, 'ks': [5, 3, 5, 3, 7, 3, 7, 3, 3, 7, 3, 3, 7, 3, 5, 5, 5, 3, 3, 5], 'e': [6, 3, 6, 6, 6, 4, 4, 3, 3, 4, 4, 4, 4, 6, 4, 6, 4, 4, 6, 6], 'd': [4, 4, 2, 3, 4], 'r': [192]}",33.1363,377086336,8138176,77.70833333
"{'wid': None, 'ks': [7, 5, 5, 3, 7, 7, 3, 3, 3, 3, 5, 5, 7, 5, 7, 3, 7, 3, 5, 7], 'e': [3, 4, 6, 3, 3, 3, 4, 4, 4, 3, 4, 3, 3, 6, 6, 4, 4, 4, 3, 3], 'd': [4, 4, 2, 3, 4], 'r': [208]}",37.017,393461728,6894144,78.02083333
"{'wid': None, 'ks': [3, 5, 3, 7, 3, 7, 3, 3, 3, 3, 7, 3, 3, 3, 3, 3, 5, 5, 3, 3], 'e': [3, 3, 6, 4, 4, 6, 3, 6, 6, 4, 4, 3, 6, 4, 3, 6, 6, 4, 6, 6], 'd': [4, 4, 2, 3, 4], 'r': [224]}",41.4504,470298496,8210728,79.375
"{'wid': None, 'ks': [7, 5, 7, 7, 7, 3, 7, 3, 3, 7, 3, 5, 7, 5, 3, 5, 3, 5, 3, 3], 'e': [4, 3, 3, 3, 6, 3, 3, 3, 3, 6, 4, 6, 3, 3, 4, 3, 4, 4, 6, 4], 'd': [4, 4, 2, 4, 2], 'r': [160]}",21.882,215962912,5663352,74.6875
"{'wid': None, 'ks': [7, 7, 5, 7, 3, 7, 5, 5, 3, 5, 5, 7, 5, 7, 7, 7, 5, 3, 3, 5], 'e': [3, 3, 3, 4, 3, 3, 4, 4, 6, 4, 6, 3, 4, 6, 3, 6, 3, 6, 4, 4], 'd': [4, 4, 2, 4, 2], 'r': [176]}",29.0021,293275584,6796784,77.08333333
"{'wid': None, 'ks': [7, 7, 5, 5, 3, 3, 5, 5, 7, 7, 5, 3, 7, 7, 3, 3, 5, 3, 7, 3], 'e': [4, 3, 4, 4, 4, 3, 3, 6, 4, 6, 6, 4, 6, 4, 3, 6, 6, 4, 6, 4], 'd': [4, 4, 2, 4, 2], 'r': [192]}",33.3895,355588288,6577536,78.33333333
"{'wid': None, 'ks': [7, 3, 3, 5, 3, 3, 5, 7, 5, 3, 3, 5, 7, 3, 3, 5, 5, 7, 5, 7], 'e': [3, 3, 4, 3, 3, 4, 4, 3, 4, 6, 4, 3, 6, 6, 3, 6, 4, 4, 6, 4], 'd': [4, 4, 2, 4, 2], 'r': [208]}",34.6706,379118624,6514736,79.89583333
"{'wid': None, 'ks': [7, 5, 7, 7, 3, 5, 3, 3, 3, 5, 5, 3, 3, 7, 3, 7, 3, 5, 7, 7], 'e': [4, 3, 4, 4, 3, 3, 3, 6, 3, 4, 3, 4, 3, 4, 4, 4, 4, 3, 4, 6], 'd': [4, 4, 2, 4, 2], 'r': [224]}",44.6563,435155872,5640848,79.375
"{'wid': None, 'ks': [7, 7, 3, 3, 7, 7, 7, 5, 7, 5, 5, 5, 7, 7, 3, 3, 3, 3, 7, 3], 'e': [3, 3, 4, 3, 4, 6, 6, 3, 4, 4, 3, 3, 3, 3, 4, 4, 4, 4, 6, 4], 'd': [4, 4, 2, 4, 3], 'r': [160]}",23.1189,232204032,6970992,75.3125
"{'wid': None, 'ks': [7, 5, 3, 7, 3, 7, 3, 5, 7, 3, 5, 3, 5, 5, 3, 5, 3, 5, 5, 7], 'e': [3, 3, 6, 6, 6, 3, 3, 6, 4, 3, 6, 6, 4, 4, 6, 4, 6, 4, 6, 3], 'd': [4, 4, 2, 4, 3], 'r': [176]}",29.8742,327565440,7605432,76.04166667
"{'wid': None, 'ks': [3, 5, 7, 5, 7, 7, 3, 5, 7, 3, 5, 7, 7, 3, 7, 7, 7, 3, 5, 7], 'e': [4, 3, 6, 6, 4, 3, 6, 3, 6, 6, 4, 6, 3, 4, 4, 3, 6, 6, 4, 6], 'd': [4, 4, 2, 4, 3], 'r': [192]}",35.4146,380733888,7284752,79.16666667
"{'wid': None, 'ks': [3, 3, 5, 3, 3, 3, 7, 5, 3, 7, 5, 7, 5, 7, 7, 3, 5, 3, 5, 5], 'e': [3, 6, 4, 6, 6, 3, 3, 6, 3, 3, 4, 4, 4, 3, 4, 6, 6, 6, 3, 6], 'd': [4, 4, 2, 4, 3], 'r': [208]}",36.9943,423987136,7298856,80.41666667
"{'wid': None, 'ks': [3, 5, 7, 3, 5, 5, 7, 3, 7, 7, 7, 3, 7, 3, 3, 5, 5, 5, 3, 5], 'e': [4, 4, 6, 3, 3, 6, 4, 6, 6, 6, 3, 4, 6, 6, 4, 4, 6, 4, 6, 6], 'd': [4, 4, 2, 4, 3], 'r': [224]}",52.0967,541910144,7881648,80
"{'wid': None, 'ks': [3, 7, 7, 3, 3, 5, 7, 7, 5, 7, 3, 3, 3, 7, 3, 7, 5, 3, 5, 5], 'e': [3, 3, 6, 4, 4, 3, 6, 3, 4, 4, 6, 3, 6, 6, 3, 6, 4, 3, 6, 4], 'd': [4, 4, 2, 4, 4], 'r': [160]}",26.684,273264960,8091576,75.83333333
"{'wid': None, 'ks': [3, 5, 5, 7, 7, 5, 7, 3, 7, 3, 3, 7, 7, 5, 3, 5, 3, 3, 7, 5], 'e': [3, 6, 6, 6, 4, 3, 3, 6, 3, 3, 6, 4, 4, 6, 4, 3, 3, 6, 4, 4], 'd': [4, 4, 2, 4, 4], 'r': [176]}",31.8352,336516416,7720208,77.39583333
"{'wid': None, 'ks': [5, 5, 7, 3, 3, 7, 3, 7, 3, 5, 3, 3, 7, 3, 3, 3, 5, 5, 5, 7], 'e': [3, 4, 3, 3, 4, 3, 4, 3, 4, 4, 3, 4, 6, 4, 6, 3, 4, 4, 3, 3], 'd': [4, 4, 2, 4, 4], 'r': [192]}",30.4637,326904960,7000904,78.64583333
"{'wid': None, 'ks': [3, 7, 5, 7, 7, 5, 3, 7, 7, 3, 3, 7, 5, 3, 3, 5, 7, 7, 5, 7], 'e': [3, 6, 3, 4, 3, 6, 4, 4, 6, 3, 4, 3, 3, 6, 4, 3, 3, 6, 3, 4], 'd': [4, 4, 2, 4, 4], 'r': [208]}",42.2116,440016992,7531648,78.75
"{'wid': None, 'ks': [3, 3, 5, 3, 5, 3, 3, 7, 5, 7, 7, 3, 7, 5, 5, 5, 3, 3, 3, 7], 'e': [4, 6, 4, 4, 6, 6, 6, 6, 6, 6, 6, 6, 3, 4, 3, 3, 6, 4, 4, 6], 'd': [4, 4, 2, 4, 4], 'r': [224]}",44.8427,518656128,7881456,79.27083333
"{'wid': None, 'ks': [7, 3, 5, 5, 5, 3, 3, 7, 5, 3, 5, 3, 3, 3, 3, 3, 3, 3, 3, 5], 'e': [4, 4, 6, 6, 3, 3, 4, 6, 6, 4, 4, 3, 3, 6, 4, 3, 3, 6, 4, 3], 'd': [4, 4, 3, 2, 2], 'r': [160]}",21.9425,228463456,6002720,75
"{'wid': None, 'ks': [5, 3, 7, 3, 7, 5, 3, 5, 3, 5, 3, 7, 5, 5, 5, 3, 3, 7, 3, 7], 'e': [4, 3, 3, 6, 4, 6, 6, 4, 3, 6, 6, 6, 6, 6, 6, 6, 4, 4, 6, 4], 'd': [4, 4, 3, 2, 2], 'r': [176]}",25.8779,276707840,5931408,77.29166667
"{'wid': None, 'ks': [3, 7, 7, 5, 5, 7, 5, 3, 5, 3, 5, 7, 3, 5, 5, 7, 5, 7, 5, 7], 'e': [4, 6, 4, 6, 3, 3, 4, 6, 4, 3, 3, 4, 6, 3, 4, 4, 4, 3, 3, 3], 'd': [4, 4, 3, 2, 2], 'r': [192]}",31.4213,319416704,5193232,77.08333333
"{'wid': None, 'ks': [7, 3, 5, 3, 7, 5, 5, 5, 3, 5, 5, 3, 7, 3, 3, 7, 5, 3, 7, 5], 'e': [4, 4, 3, 3, 4, 3, 3, 4, 6, 6, 6, 3, 3, 3, 6, 6, 6, 4, 4, 4], 'd': [4, 4, 3, 2, 2], 'r': [208]}",32.1114,334500992,5556104,78.33333333
"{'wid': None, 'ks': [3, 7, 7, 7, 3, 3, 5, 5, 3, 7, 7, 7, 3, 5, 3, 5, 5, 7, 7, 5], 'e': [6, 3, 4, 3, 6, 6, 3, 3, 4, 6, 6, 6, 3, 4, 4, 3, 4, 3, 4, 3], 'd': [4, 4, 3, 2, 2], 'r': [224]}",42.4874,430304608,5248952,78.54166667
"{'wid': None, 'ks': [7, 3, 7, 5, 7, 3, 7, 5, 5, 3, 7, 3, 5, 5, 5, 7, 7, 7, 7, 7], 'e': [6, 3, 3, 6, 4, 3, 3, 3, 3, 6, 4, 6, 6, 6, 4, 3, 6, 4, 6, 6], 'd': [4, 4, 3, 2, 3], 'r': [160]}",25.2204,250653488,7293664,75.52083333
"{'wid': None, 'ks': [3, 3, 3, 3, 3, 7, 7, 7, 5, 5, 7, 5, 7, 5, 5, 5, 3, 3, 3, 3], 'e': [3, 6, 6, 4, 3, 3, 6, 3, 6, 3, 4, 6, 3, 4, 6, 3, 6, 4, 6, 4], 'd': [4, 4, 3, 2, 3], 'r': [176]}",24.1904,269958208,6729264,75.41666667
"{'wid': None, 'ks': [3, 3, 7, 3, 5, 5, 5, 7, 5, 3, 7, 3, 5, 5, 5, 7, 3, 7, 3, 7], 'e': [6, 6, 6, 3, 4, 4, 4, 3, 4, 4, 6, 3, 4, 3, 4, 3, 4, 6, 3, 6], 'd': [4, 4, 3, 2, 3], 'r': [192]}",31.1464,335336320,6263360,77.1875
"{'wid': None, 'ks': [3, 5, 7, 5, 5, 5, 5, 5, 3, 3, 5, 3, 3, 3, 7, 5, 3, 7, 7, 3], 'e': [6, 6, 6, 4, 6, 6, 6, 3, 3, 6, 4, 4, 3, 4, 4, 3, 3, 4, 6, 4], 'd': [4, 4, 3, 2, 3], 'r': [208]}",42.3019,437638752,6487624,77.5
"{'wid': None, 'ks': [3, 7, 5, 5, 3, 5, 3, 5, 5, 3, 3, 7, 3, 5, 5, 3, 7, 7, 7, 7], 'e': [4, 6, 3, 3, 6, 6, 4, 6, 6, 3, 4, 3, 4, 6, 3, 3, 6, 3, 3, 6], 'd': [4, 4, 3, 2, 3], 'r': [224]}",43.9054,460188544,6243176,78.22916667
"{'wid': None, 'ks': [3, 7, 5, 5, 3, 3, 3, 7, 5, 5, 5, 7, 3, 7, 5, 5, 3, 3, 7, 7], 'e': [4, 4, 3, 4, 4, 4, 6, 3, 3, 6, 4, 4, 4, 4, 6, 4, 3, 3, 6, 4], 'd': [4, 4, 3, 2, 4], 'r': [160]}",22.1103,219727008,6894008,74.6875
"{'wid': None, 'ks': [7, 7, 5, 3, 7, 5, 5, 7, 3, 5, 5, 5, 5, 3, 5, 5, 3, 7, 5, 3], 'e': [4, 3, 4, 3, 6, 4, 6, 6, 3, 3, 6, 3, 4, 4, 3, 3, 3, 6, 3, 3], 'd': [4, 4, 3, 2, 4], 'r': [176]}",28.0817,285145920,6709656,75.9375
"{'wid': None, 'ks': [3, 3, 7, 7, 7, 7, 7, 3, 3, 3, 3, 3, 5, 5, 3, 5, 3, 7, 3, 5], 'e': [4, 6, 6, 4, 6, 3, 6, 3, 6, 4, 4, 3, 4, 6, 6, 6, 6, 3, 4, 6], 'd': [4, 4, 3, 2, 4], 'r': [192]}",34.7863,384427200,7524976,78.33333333
"{'wid': None, 'ks': [3, 7, 5, 7, 3, 7, 7, 5, 7, 5, 3, 5, 7, 3, 5, 7, 7, 7, 3, 3], 'e': [4, 6, 4, 6, 3, 6, 4, 3, 6, 6, 3, 3, 4, 4, 6, 3, 6, 4, 4, 4], 'd': [4, 4, 3, 2, 4], 'r': [208]}",43.1266,451416832,6988488,78.85416667
"{'wid': None, 'ks': [7, 3, 7, 3, 5, 3, 7, 7, 7, 3, 5, 5, 3, 3, 3, 3, 3, 7, 5, 7], 'e': [6, 4, 6, 3, 4, 3, 6, 3, 3, 6, 3, 4, 6, 3, 3, 4, 3, 6, 3, 3], 'd': [4, 4, 3, 2, 4], 'r': [224]}",44.6387,471226368,6693072,78.33333333
"{'wid': None, 'ks': [5, 5, 7, 3, 7, 5, 5, 3, 3, 7, 7, 3, 7, 3, 5, 5, 3, 7, 3, 3], 'e': [3, 4, 3, 3, 3, 6, 4, 6, 4, 6, 6, 6, 3, 6, 6, 6, 3, 4, 6, 6], 'd': [4, 4, 3, 3, 2], 'r': [160]}",23.3084,232283424,6233640,75.72916667
"{'wid': None, 'ks': [7, 7, 3, 3, 7, 5, 7, 5, 3, 7, 3, 7, 7, 7, 5, 3, 7, 3, 7, 5], 'e': [4, 6, 3, 3, 6, 6, 3, 4, 4, 3, 6, 4, 6, 3, 3, 6, 4, 3, 3, 4], 'd': [4, 4, 3, 3, 2], 'r': [176]}",28.4357,285541408,5506832,77.29166667
"{'wid': None, 'ks': [5, 3, 7, 7, 5, 3, 5, 7, 5, 5, 5, 3, 5, 7, 3, 7, 7, 3, 3, 5], 'e': [4, 4, 6, 4, 3, 3, 4, 4, 4, 6, 3, 6, 4, 6, 3, 4, 3, 6, 4, 3], 'd': [4, 4, 3, 3, 2], 'r': [192]}",32.7409,345681888,6291432,76.875
"{'wid': None, 'ks': [3, 3, 5, 7, 7, 5, 3, 3, 7, 7, 3, 7, 7, 5, 7, 5, 5, 7, 3, 7], 'e': [6, 6, 4, 6, 4, 3, 3, 3, 3, 4, 6, 6, 6, 6, 3, 3, 4, 3, 4, 6], 'd': [4, 4, 3, 3, 2], 'r': [208]}",40.214,427429440,5839856,78.33333333
"{'wid': None, 'ks': [3, 3, 5, 7, 7, 3, 7, 3, 7, 7, 7, 3, 7, 7, 5, 7, 3, 5, 7, 5], 'e': [3, 4, 6, 3, 6, 6, 4, 4, 3, 4, 3, 6, 3, 6, 6, 6, 3, 6, 3, 4], 'd': [4, 4, 3, 3, 2], 'r': [224]}",44.0384,470762656,6656536,78.54166667
"{'wid': None, 'ks': [5, 3, 5, 7, 5, 7, 5, 7, 5, 3, 3, 3, 7, 5, 5, 7, 3, 5, 5, 7], 'e': [3, 4, 6, 4, 6, 4, 3, 4, 3, 3, 6, 4, 4, 6, 4, 6, 6, 3, 4, 6], 'd': [4, 4, 3, 3, 3], 'r': [160]}",24.2384,249213296,6667856,75.3125
"{'wid': None, 'ks': [5, 5, 7, 7, 5, 3, 7, 7, 3, 5, 5, 7, 7, 7, 5, 5, 3, 7, 7, 5], 'e': [6, 4, 4, 3, 6, 4, 4, 3, 3, 4, 4, 3, 4, 4, 3, 4, 6, 3, 3, 4], 'd': [4, 4, 3, 3, 3], 'r': [176]}",29.752,300671936,6109712,77.1875
"{'wid': None, 'ks': [7, 7, 7, 7, 5, 5, 5, 5, 5, 7, 3, 7, 5, 7, 5, 7, 3, 7, 5, 3], 'e': [3, 4, 6, 6, 4, 4, 3, 6, 3, 6, 6, 3, 4, 3, 3, 3, 6, 4, 4, 3], 'd': [4, 4, 3, 3, 3], 'r': [192]}",37.494,385599680,6522976,77.91666667
"{'wid': None, 'ks': [5, 5, 3, 5, 7, 3, 3, 3, 7, 5, 5, 5, 7, 7, 5, 3, 7, 7, 7, 3], 'e': [4, 6, 3, 3, 6, 4, 4, 4, 3, 3, 4, 3, 3, 6, 6, 3, 6, 6, 3, 3], 'd': [4, 4, 3, 3, 3], 'r': [208]}",39.0924,426545216,7470752,78.125
"{'wid': None, 'ks': [3, 3, 5, 3, 5, 3, 7, 5, 3, 7, 7, 5, 7, 7, 5, 5, 5, 7, 3, 7], 'e': [6, 6, 3, 6, 4, 6, 6, 6, 3, 3, 4, 4, 3, 3, 4, 6, 4, 3, 4, 4], 'd': [4, 4, 3, 3, 3], 'r': [224]}",42.9036,474351104,6044736,79.27083333
"{'wid': None, 'ks': [5, 5, 5, 5, 7, 7, 5, 7, 7, 5, 3, 7, 3, 3, 5, 5, 3, 5, 7, 5], 'e': [6, 4, 4, 4, 4, 6, 4, 3, 6, 4, 3, 4, 3, 6, 3, 3, 4, 3, 4, 3], 'd': [4, 4, 3, 3, 4], 'r': [160]}",24.9646,251212736,6637904,74.27083333
"{'wid': None, 'ks': [5, 5, 7, 3, 3, 3, 3, 7, 7, 7, 7, 7, 7, 7, 7, 3, 5, 7, 3, 5], 'e': [4, 3, 4, 6, 4, 3, 3, 3, 4, 6, 6, 6, 6, 3, 3, 6, 4, 3, 3, 4], 'd': [4, 4, 3, 3, 4], 'r': [176]}",27.8226,294229376,6546472,75.83333333
"{'wid': None, 'ks': [5, 5, 5, 5, 7, 3, 3, 5, 7, 7, 7, 5, 3, 3, 7, 3, 7, 3, 5, 7], 'e': [3, 4, 4, 4, 4, 6, 6, 3, 3, 6, 3, 4, 4, 4, 3, 3, 6, 3, 3, 4], 'd': [4, 4, 3, 3, 4], 'r': [192]}",31.5369,334330816,6791112,77.29166667
"{'wid': None, 'ks': [7, 7, 7, 3, 7, 7, 3, 5, 5, 7, 7, 5, 3, 5, 5, 5, 7, 5, 3, 5], 'e': [4, 6, 3, 3, 3, 4, 4, 6, 4, 4, 6, 3, 3, 6, 6, 6, 4, 4, 3, 3], 'd': [4, 4, 3, 3, 4], 'r': [208]}",42.9542,454653856,7090616,77.8125
"{'wid': None, 'ks': [5, 7, 5, 3, 7, 5, 3, 3, 3, 5, 3, 5, 7, 3, 3, 3, 7, 5, 5, 3], 'e': [4, 3, 6, 6, 3, 3, 6, 6, 6, 6, 6, 3, 6, 6, 4, 6, 4, 4, 3, 3], 'd': [4, 4, 3, 3, 4], 'r': [224]}",45.3068,518902880,7047624,78.22916667
"{'wid': None, 'ks': [7, 3, 7, 7, 3, 7, 7, 7, 5, 3, 3, 7, 5, 3, 5, 5, 7, 5, 5, 3], 'e': [6, 3, 3, 6, 3, 3, 3, 3, 4, 6, 3, 6, 4, 6, 3, 3, 3, 3, 4, 3], 'd': [4, 4, 3, 4, 2], 'r': [160]}",25.4558,249454112,5724032,75.83333333
"{'wid': None, 'ks': [3, 3, 3, 3, 7, 5, 7, 5, 7, 7, 5, 7, 5, 7, 7, 7, 5, 5, 3, 3], 'e': [6, 3, 4, 6, 6, 3, 3, 4, 3, 6, 6, 6, 4, 4, 4, 6, 3, 3, 3, 6], 'd': [4, 4, 3, 4, 2], 'r': [176]}",29.0873,313186848,6089648,77.08333333
